timestamp;happy;neutral;surprise;sad;angry;fear;disgust;interaction_type;interaction_element;url;;
283,56;0,196835003;10,32916754;0,002512947;8,502870798;80,44339418;0,280496944;0,244724378;;;;;
283,83;3,859946877;78,21317911;2,43E-06;16,24879837;1,677510142;0,000561061;3,84E-07;;;;;
284,1;0,202595699;14,09058273;0,0120585;69,59929466;1,443381514;14,65153694;0,000553153;;;;;
284,37;0,005767553;0,023126473;3,36E-07;4,04683415;0,005928436;95,91834594;4,19E-11;;;;;
284,64;0,018281778;0,047879829;0,009092917;0,330822635;86,70021296;12,89370507;3,67E-06;;;;;
284,91;0,032279242;0,009303276;7,07E-07;2,929197438;0,04583126;96,98338509;1,11E-10;;;;;
285,18;6,106343112;83,29619666;0,255164915;4,301551986;0,046818307;5,993852377;7,32E-05;;;;;
285,45;73,25425148;26,6326189;0,019969353;0,091975526;0,000440474;0,00074903;7,45E-08;;;;;
285,72;85,3104132;14,55970084;2,14E-05;0,128648403;7,18E-05;0,001143154;1,44E-09;;;;;
285,99;25,5160898;74,27958846;0,001799255;0,155621348;0,046284229;0,000616022;4,18E-06;;;;;
286,26;0,413888134;89,44990635;0,000320786;3,772542626;6,338671595;0,024596858;7,46E-05;;;;;
286,53;7,14770332;75,01464486;0,031113348;3,418294713;13,95744085;0,415797392;0,015009545;;;;;
286,8;1,44748081;52,92077695;0,025266406;10,61194442;33,67199703;1,238597239;0,083942064;;;;;
287,07;2,016096496;74,0304991;0,005925529;8,445232865;15,37765207;0,117607177;0,006987875;;;;;
287,34;1,483939588;76,63004398;0,010477771;6,377483904;15,32767564;0,166615716;0,003763632;;;;;
287,61;33,46787989;63,10482025;0,028494897;1,56508591;0,782557856;1,045305282;0,005857709;;;;;
287,88;13,72562945;85,4703784;0,001138919;0,457865978;0,088567269;0,256284489;0,000136568;;;;;
288,15;16,82999879;78,57060432;0,020751849;1,249114145;0,959108863;2,367931046;0,002488459;;;;;
288,42;9,554883662;87,59421036;0,012059478;0,560942978;1,036290327;1,241022609;0,000588391;;;;;
288,69;2,880856008;95,08582324;0,002253559;0,964642653;0,677570089;0,388620328;0,000232464;;;;;
288,96;1,349070016;96,84759974;0,003643611;0,815562252;0,635600742;0,348456204;6,82E-05;;;;;
289,23;11,92501269;84,45783443;0,013903271;1,646248427;1,708362234;0,245462911;0,003171926;;;;;
289,5;0,319126077;96,81957922;0,048897578;0,773992016;1,762530418;0,275645927;0,000230937;;;;;
289,77;0,618566293;97,29938507;0,025450983;0,799367018;1,201642863;0,055574154;1,31E-05;;;;;
290,04;20,04562736;78,64429227;0,25819332;0,691221463;0,351210542;0,009009571;0,000445876;;;;;
290,31;2,382947505;90,04839063;1,554644667;1,996833459;3,629062697;0,382102793;0,006018875;;;;;
290,58;0,982287992;84,41510797;1,394787338;2,886612155;9,472930431;0,841188803;0,007085162;;;;;
290,85;33,72800946;62,81488538;0,80919629;0,907350797;1,544398814;0,147152971;0,049007952;;;;;
291,12;77,27113095;22,0135715;0,09535356;0,076946206;0,537146273;0,003635161;0,002215375;;;;;
291,39;80,57656884;19,04083639;0,080878468;0,068227481;0,227552955;0,003595354;0,002340178;;;;;
291,66;43,86993908;51,68135474;0,055846529;0,273232085;4,089784121;0,026729352;0,003114049;;;;;
291,93;39,63360427;54,08482874;0,826756705;1,935673807;3,330194404;0,034508187;0,154436168;;;;;
292,2;4,117662087;78,42494249;0,455667591;1,102637779;14,81098831;1,070598327;0,017500696;;;;;
292,47;99,97473955;0,015272818;4,16E-06;0,002177289;0,007477157;0,000302731;2,62E-05;;;;;
292,74;16,282323;63,7722671;0,364551507;0,794504117;18,60438585;0,141992792;0,039979335;;;;;
293,01;37,45938241;53,01607251;0,305337738;0,272780401;8,810476959;0,11781815;0,018137027;;;;;
293,28;11,37919575;80,65572977;0,449138088;0,698979013;6,630022824;0,182658248;0,004275268;;;;;
293,55;52,55908087;45,84426557;0,097504194;0,172236071;1,299461241;0,019357148;0,008098555;;;;;
293,82;0,581699749;92,44084358;0,08106418;0,551048201;6,326846778;0,018490662;1,33E-05;;;;;
294,09;0,128627999;94,83317733;0,021471044;0,62022293;4,378060997;0,018441011;3,58E-06;;;;;
294,36;0,112658089;90,94741833;0,026949268;1,69076325;7,181158773;0,041042381;1,25E-05;;;;;
294,63;1,44535339;95,39551084;0,132752785;0,551601332;2,466729205;0,008048689;7,26E-06;;;;;
294,9;1,569220797;84,1650944;0,038808798;0,54926618;13,67332502;0,004253106;3,17E-05;;;;;
295,17;8,980330825;88,51277828;0,02916322;0,745054847;1,728608645;0,004046281;1,78E-05;;;;;
295,44;1,007736381;94,91649866;0,098234357;0,46015461;3,512439877;0,004924616;1,33E-05;;;;;
295,71;0,703370939;92,0180912;0,027749212;0,813818958;6,426186498;0,010771124;1,31E-05;;;;;
295,98;9,223356098;88,59671354;0,343995844;0,481190346;1,337390952;0,017189929;0,000164008;;;;;
296,25;15,98505378;76,56475306;1,376001816;0,95144799;4,907267168;0,210276037;0,005199374;;;;;
296,52;4,76770997;80,56386709;2,527043223;2,779726125;8,811885118;0,520048803;0,029719248;;;;;
296,79;0,335953797;11,7280147;0,348384301;1,320126065;85,64057179;0,605949971;0,020998946;;;;;
297,06;89,90488052;6,300012022;0,000259123;0,003531668;3,791283816;3,33E-05;5,84E-07;;;;;
297,33;2,978591248;5,602739379;0,000918329;0,018852948;91,39672518;0,002175135;1,49E-06;;;;;
297,6;20,54648399;35,53835452;0,007704186;0,075585645;43,81636977;0,01523401;0,000263194;;;;;
297,87;4,129183918;15,97553748;0,010356662;1,793351742;78,07240151;0,018319765;0,000841578;;;;;
298,14;7,406531136;12,74324206;0,033401278;0,525954955;79,17363296;0,113487428;0,003742437;;;;;
298,41;76,51157975;23,08763415;0,001368515;0,015061921;0,384323183;1,17E-05;2,08E-05;;;;;
298,68;8,069500327;19,11095977;0,039431822;1,128068753;71,59171104;0,056193001;0,00413348;;;;;
298,95;2,101448737;22,64317721;0,046802359;1,293248311;73,69835377;0,213076081;0,003899009;;;;;
299,22;2,882147022;36,88788116;0,119931623;1,747872494;58,23299289;0,115902547;0,013275113;;;;;
299,49;1,146998443;0,383237749;0,084840291;2,112398855;94,14176345;1,722140796;0,408624578;;;;;
299,76;10,85806926;83,98378992;0,027941221;4,797349411;0,080150685;0,250562179;0,002135817;;;;;
300,03;99,61439965;0,382586917;0,002044145;0,000258924;0,000577493;0,00013866;1,64E-11;;;;;
300,3;99,96737838;0,032331776;4,63E-09;2,00E-05;0,000271761;3,11E-08;5,60E-16;;;;;
300,57;99,98596907;0,012487904;2,55E-08;4,35E-05;0,001481941;1,20E-05;9,84E-13;;;;;
300,84;11,03202999;82,18372464;5,90E-05;5,023035407;1,743317395;0,017833248;3,89E-08;;;;;
301,11;64,74171281;26,22560263;0,002071196;4,108930752;4,881559685;0,040050168;7,77E-05;;;;;
301,38;73,94696474;8,667431027;0,262708962;5,253999308;9,571135789;2,294928581;0,002832784;;;;;
301,65;14,2912522;8,964340389;0,342456205;12,14687079;63,4260118;0,797847845;0,031212406;;;;;
301,92;0,399254961;10,82609147;0,846122764;51,69764757;21,7667684;12,96585649;1,498258486;;;;;
302,19;0,492208946;97,39058598;0,000311338;0,959023052;0,485197437;0,672589003;8,57E-05;;;;;
302,46;6,00E-06;93,23523004;2,78E-11;4,159845287;2,6049107;9,37E-06;1,94E-14;;;;;
302,73;0,000449222;78,15184463;1,46E-08;21,40379378;0,440997796;0,002916413;1,85E-10;;;;;
303;0,001352853;92,7191445;1,12E-06;7,198167479;0,078485518;0,002842957;1,59E-10;;;;;
303,27;2,634119301;44,85790791;0,005393552;51,46170837;0,063679156;0,977191026;1,18E-06;;;;;
303,54;0,009062767;96,70248628;2,97E-06;3,278503567;0,007273879;0,002671711;7,30E-12;;;;;
303,81;0,01547392;96,4670358;8,56E-06;3,504647523;0,006605732;0,006229365;1,85E-11;;;;;
304,08;0,015683635;96,75226212;8,59E-06;3,222200647;0,005484429;0,004358604;1,08E-11;;;;;
304,35;0,512558455;95,3455925;0,001631052;4,109145328;0,004307648;0,026767526;3,23E-10;;;;;
304,62;10,37789496;71,03578276;0,035195203;18,41262093;0,010160239;0,128344955;3,31E-08;;;;;
304,89;14,39978309;70,52264565;0,065240413;14,91220565;0,011202449;0,088919293;6,23E-08;;;;;
305,16;9,852699033;76,6678379;0,087034422;13,26104482;0,008853453;0,12252881;3,95E-08;;;;;
305,43;7,411523908;80,56446314;0,042713564;11,89737245;0,009028705;0,074897113;2,57E-08;;;;;
305,7;4,059019312;84,73950624;0,019177755;11,12869382;0,007139028;0,046464047;7,43E-09;;;;;
305,97;0,031643533;97,22585678;3,79E-05;2,736972086;0,004216877;0,001272348;1,45E-11;;;;;
306,24;0,435767183;98,20080996;0,001049023;1,358634513;0,002617481;0,001119618;2,54E-11;;;;;
306,51;0,451049954;98,24342132;0,000915953;1,288535539;0,015212972;0,000865574;2,40E-10;;;;;
306,78;0,13063536;99,29749966;0,000359076;0,559265306;0,011944141;0,000300999;1,89E-11;;;;;
307,05;0,142198801;99,17883277;0,000224531;0,670537539;0,007997786;0,00021294;1,76E-11;;;;;
307,32;1,673496315;96,66270653;0,006866332;1,641008249;0,015028043;0,000892089;4,49E-10;;;;;
307,59;1,829042813;97,26771745;0,009322777;0,887020944;0,005900688;0,00099057;9,59E-11;;;;;
307,86;5,146513134;93,89855862;0,055222039;0,891903415;0,005405681;0,002402809;3,10E-10;;;;;
308,13;2,138897032;97,28566408;0,026781828;0,534860929;0,011987195;0,001807857;6,07E-10;;;;;
308,4;3,516344726;95,93241811;0,01577401;0,525610847;0,008930243;0,000924675;2,14E-10;;;;;
308,67;6,182412054;93,2246681;0,02694624;0,554786609;0,009946813;0,001239826;3,71E-10;;;;;
308,94;0,53074703;99,23143382;0,002744039;0,232157381;0,002592802;0,000323597;1,26E-11;;;;;
309,21;0,763845257;97,04726934;0,003092542;2,181197144;0,003221856;0,00137787;3,51E-11;;;;;
309,48;0,149526808;99,16626215;0,001023664;0,680313818;0,002175286;0,000703678;6,66E-12;;;;;
309,75;0,119531807;98,95553589;0,000359906;0,92111649;0,003127953;0,000328803;5,60E-12;;;;;
310,02;0,143237121;98,90041947;0,00067809;0,952116027;0,003076745;0,000475346;8,71E-12;;;;;
310,29;0,067977823;99,04402494;0,000169855;0,883656647;0,003949867;0,000220879;4,56E-12;;;;;
310,56;0,009948402;99,08162344;6,76E-05;0,905251052;0,002716087;0,000395633;2,15E-12;;;;;
310,83;0,001392512;99,23890242;4,80E-06;0,758398886;0,001167274;0,000131047;1,22E-13;;;;;
311,1;0,000349034;99,55781696;1,80E-06;0,441260429;0,000496882;7,61E-05;1,69E-14;;;;;
311,37;0,002010962;98,72094393;8,08E-06;1,274767797;0,001976483;0,000292999;5,41E-13;;;;;
311,64;0,00279934;98,29567065;1,14E-05;1,696786013;0,004306297;0,000427709;1,90E-12;;;;;
311,91;0,003123433;98,92693162;2,18E-05;1,067687664;0,001728065;0,000510828;9,28E-13;;;;;
312,18;0,000502929;98,80090952;4,79E-06;1,192035154;0,005449554;0,001097505;2,59E-12;;;;;
312,45;0,000225606;92,38646717;5,84E-07;7,591719765;0,020009558;0,001573257;9,53E-12;;;;;
312,72;3,96E-05;92,85503583;1,05E-07;7,016873778;0,127167786;0,000883949;2,20E-11;;;;;
312,99;0,021677895;44,78753507;7,63E-05;54,34177518;0,729810866;0,119117612;1,12E-06;;;;;
313,26;0,119911146;31,55735135;0,00034639;67,5124824;0,551533932;0,258367858;7,76E-06;;;;;
313,53;0,109637983;31,4091742;0,00041618;67,71482825;0,480116904;0,285816495;7,14E-06;;;;;
313,8;0,068551386;28,91978668;0,000263973;70,14147283;0,564885952;0,305032278;9,33E-06;;;;;
314,07;0,012635886;64,14656043;5,85E-05;34,91879404;0,792375486;0,129579299;1,27E-06;;;;;
314,34;0,001065245;85,99531221;5,19E-06;13,52506119;0,447987479;0,030565188;4,04E-08;;;;;
314,61;1,73E-05;99,02687073;1,18E-08;0,940170791;0,032480279;0,000463195;2,61E-11;;;;;
314,88;0,155728226;98,84812229;0,000108929;0,892756467;0,101833063;0,00145172;2,98E-09;;;;;
315,15;0,050561939;0,233794372;3,15E-05;10,30726757;0,081934601;89,3264068;2,26E-09;;;;;
315,42;0,102546287;20,49044371;0,000635635;20,87072283;0,021915515;58,51373672;6,83E-09;;;;;
315,69;0,069481006;1,98966004;0,000118647;7,801777869;0,004370595;90,13459086;1,20E-09;;;;;
315,96;0,095729012;0,713918405;6,81E-05;9,259799868;0,005805503;89,92467523;1,47E-09;;;;;
316,23;0,114121172;0,135166524;3,19E-05;2,137750015;0,001450817;97,61148691;7,12E-10;;;;;
316,5;0,189443969;0,131255722;4,06E-05;1,932024353;0,002454964;97,74477509;1,42E-09;;;;;
316,77;19,33201849;5,968151614;0,272874394;8,779912442;19,16050464;46,4863658;0,000172561;;;;;
317,04;0,000524041;14,69394267;1,11E-08;81,40771389;0,633111736;3,264713287;3,94E-08;;;;;
317,31;0,030635558;89,44924003;0,000801508;10,12385069;0,102682353;0,292786362;7,95E-07;;;;;
317,58;0,028623393;30,17767668;8,57E-07;68,59343052;0,010756449;1,189513132;6,07E-07;;;;;
317,85;7,36E-07;82,80869722;5,23E-11;17,08447486;0,098002073;0,008824334;4,58E-12;;;;;
318,12;3,15E-07;88,52352637;7,66E-12;11,3921815;0,080050984;0,004239093;1,01E-12;;;;;
318,39;9,30E-06;54,31149006;5,83E-11;45,51128745;0,057497073;0,119723438;3,99E-11;;;;;
318,66;3,40E-07;81,31715655;1,40E-12;18,53135526;0,144133833;0,007351431;1,08E-12;;;;;
318,93;2,43E-06;80,93622327;2,22E-12;18,66529137;0,395724038;0,002764169;4,68E-12;;;;;
319,2;0,000196882;50,81996908;1,20E-11;48,94741488;0,211742286;0,020672665;2,94E-11;;;;;
319,47;2,19E-05;56,68475032;3,99E-12;43,15680861;0,136984198;0,021435189;8,88E-12;;;;;
319,74;1,45E-06;70,63059211;4,00E-13;28,52128744;0,845847093;0,002274167;2,59E-12;;;;;
320,01;2,89E-06;76,85355544;6,29E-13;22,07520902;1,069815084;0,001416681;3,77E-12;;;;;
320,28;5,44E-06;81,30334616;2,47E-12;18,22178662;0,472665997;0,002194467;5,50E-12;;;;;
320,55;6,08E-06;75,98205066;8,62E-13;23,06407977;0,952418764;0,001445785;3,63E-12;;;;;
320,82;1,60E-06;33,26048156;6,00E-13;30,69957725;36,03961634;0,000315929;9,23E-13;;;;;
321,09;0,06093118;3,53E-05;0,000206655;0,144420099;44,60646808;55,18792868;8,36E-09;;;;;
321,36;3,096994568;23,15405287;0,021284818;8,017417999;0,012606761;65,69764801;8,24E-08;;;;;
321,63;0,155972813;7,497027665;0,000847222;14,00081533;0,001303338;78,34403257;2,01E-08;;;;;
321,9;0,034939172;39,53383863;0,001187726;11,10865921;0,00079789;49,32057858;2,07E-08;;;;;
322,17;0,042948572;50,58057904;0,001883557;11,45737469;0,001869667;37,91534305;9,75E-08;;;;;
322,44;0,210692327;47,50376627;0,00946167;2,688449781;0,000598135;49,58703217;4,67E-07;;;;;
322,71;0,154617457;0,837482971;4,15E-05;1,897917648;0,000735046;97,10920488;1,41E-07;;;;;
322,98;4,610511483;3,507007985;0,003840279;0,842311692;0,000751581;91,03557574;5,44E-08;;;;;
323,25;0,22659963;0,434638513;9,55E-05;0,745816715;0,000257191;98,59259725;4,93E-09;;;;;
323,52;0,275582485;0,143464812;6,35E-05;0,281093329;0,000110858;99,29967531;2,90E-09;;;;;
323,79;0,148358091;0,181418052;0,00010683;0,445781788;0,000175875;99,2241621;1,52E-09;;;;;
324,06;1,602685638;0,024943345;9,75E-05;0,030975102;0,000160949;98,34113717;3,55E-09;;;;;
324,33;0,161738193;0,003727034;8,71E-07;0,063831243;2,82E-05;99,77067709;5,07E-11;;;;;
324,6;4,54E-06;71,83127403;7,37E-06;4,263867438;0,002488364;23,90236109;1,17E-11;;;;;
324,87;6,69E-06;0,046064198;1,18E-11;2,794277462;97,14912755;0,01052731;2,10E-12;;;;;
325,14;0,000394345;1,197101527;7,37E-10;15,17983765;83,37437411;0,248296667;1,01E-11;;;;;
325,41;6,17E-06;18,21487695;2,54E-10;65,44206738;15,74816704;0,594885042;5,79E-13;;;;;
325,68;1,52E-06;53,72575521;8,51E-10;32,24675357;13,91070336;0,116785371;3,32E-11;;;;;
325,95;5,60E-05;0,42148577;4,20E-09;6,96907565;92,56642461;0,042960027;5,96E-10;;;;;
326,22;7,45E-05;0,077494932;2,08E-11;3,350368887;96,56765461;0,004412769;1,01E-11;;;;;
326,49;6,55E-08;85,17845273;7,76E-15;7,174229622;7,647272944;4,24E-05;7,84E-16;;;;;
326,76;0,262894039;50,39057136;0,11376756;32,06935227;4,212026671;12,94851452;0,002879792;;;;;
327,03;0,000252853;99,04130101;5,94E-08;0,804444775;0,153152517;0,00085257;1,36E-09;;;;;
327,3;2,12E-05;90,29681087;3,96E-11;6,252491474;3,450390324;0,000284912;1,39E-11;;;;;
327,57;6,75E-06;56,23614788;3,79E-13;43,21389496;0,534778787;0,015177316;9,07E-14;;;;;
327,84;2,14E-06;14,90971535;2,90E-14;84,99570399;0,068023671;0,026555926;6,09E-14;;;;;
328,11;2,07E-06;96,43906355;2,73E-12;3,521641344;0,038100468;0,001196268;2,88E-13;;;;;
328,38;2,05E-06;99,96864796;1,47E-11;0,029304787;0,002045428;5,53E-06;1,05E-13;;;;;
328,65;1,11E-05;99,50529334;2,62E-12;0,456466041;0,038162141;6,99E-05;1,07E-12;;;;;
328,92;4,07E-06;92,02060103;4,84E-13;7,431835681;0,547347777;0,000217298;1,37E-14;;;;;
329,19;1,75E-06;59,21596046;1,36E-13;39,70068334;1,080034551;0,003319925;6,82E-14;;;;;
329,46;6,03E-07;73,56587648;6,71E-14;25,57103038;0,86154826;0,001545873;9,51E-15;;;;;
329,73;8,82E-07;54,61353064;4,54E-14;44,98783052;0,39374819;0,00489397;2,03E-14;;;;;
330;6,29E-07;55,50304982;1,92E-14;44,07509232;0,414020919;0,007837267;5,08E-15;;;;;
330,27;6,30E-07;68,13547421;2,58E-14;31,67768906;0,17900369;0,007833494;5,35E-15;;;;;
330,54;3,49E-07;58,74964595;1,25E-14;40,71423411;0,529800495;0,006317516;2,98E-15;;;;;
330,81;5,53E-07;28,66062224;1,43E-14;70,91133595;0,411357451;0,016681773;8,43E-15;;;;;
331,08;5,28E-08;97,27739096;7,98E-15;2,693769336;0,02861075;0,000226253;4,57E-17;;;;;
331,35;9,43E-08;98,38772416;1,15E-14;1,594285481;0,017903977;8,71E-05;4,99E-17;;;;;
331,62;3,76E-07;99,21600223;1,25E-13;0,766312983;0,017642301;4,22E-05;3,60E-16;;;;;
331,89;4,70E-07;99,70751403;1,34E-13;0,268930958;0,023546236;6,80E-06;3,48E-16;;;;;
332,16;8,70E-07;99,87431169;3,79E-13;0,112683745;0,013004863;3,59E-06;2,44E-15;;;;;
332,43;1,75E-06;99,86048341;1,56E-12;0,123181823;0,016329619;4,92E-06;2,18E-14;;;;;
332,7;2,56E-06;99,81880187;2,65E-12;0,1520219;0,029167305;6,35E-06;4,68E-14;;;;;
332,97;4,00E-07;99,27189942;1,21E-13;0,682139344;0,045948493;1,46E-05;4,19E-16;;;;;
333,24;9,90E-08;97,66979204;2,39E-14;2,287826265;0,04217675;0,000207266;7,17E-17;;;;;
333,51;6,87E-08;94,02908158;1,63E-14;5,928833076;0,041106926;0,00097578;1,05E-16;;;;;
333,78;7,12E-08;88,47116828;5,08E-15;11,35741472;0,170143484;0,001274011;4,70E-17;;;;;
334,05;9,03E-08;91,67756438;3,14E-14;8,143305033;0,178325223;0,000804022;2,65E-16;;;;;
334,32;1,60E-06;99,1471231;3,16E-12;0,646369951;0,206462946;4,71E-05;2,96E-13;;;;;
334,59;6,49E-06;98,35236669;3,38E-11;1,320000459;0,327470433;0,000155104;1,80E-11;;;;;
334,86;6,93E-06;97,20146656;1,33E-11;2,18849238;0,609836867;0,000198259;1,04E-11;;;;;
335,13;4,77E-06;97,0985055;8,28E-12;2,542543784;0,358715677;0,000230811;6,30E-12;;;;;
335,4;8,75E-07;96,21945024;8,59E-13;3,399955109;0,38042902;0,000164049;4,37E-13;;;;;
335,67;4,57E-07;95,77581236;2,97E-13;3,775032687;0,449028991;0,000127938;1,64E-13;;;;;
335,94;2,59E-07;96,98324239;2,21E-13;2,655531895;0,361141287;8,19E-05;4,91E-14;;;;;
336,21;4,12E-07;97,05982804;5,76E-13;2,673504315;0,266515161;0,000156906;2,19E-13;;;;;
336,48;1,88E-06;97,72069441;4,91E-12;1,706419428;0,572723603;0,00015909;3,21E-12;;;;;
336,75;2,73E-07;98,66320491;4,54E-13;0,996264815;0,340484129;4,49E-05;8,22E-14;;;;;
337,02;0,107095391;65,31883478;0,03963263;28,62740457;3,594458476;2,165368013;0,147206814;;;;;
337,29;0,149342691;0,405168811;0,000389644;14,32859429;60,94355453;24,17293797;5,02E-09;;;;;
337,56;1,734576188;72,3847568;0,000370297;12,22108006;0,000717755;13,65849674;4,45E-10;;;;;
337,83;0,148133142;74,28367734;6,83E-05;18,88758987;0,005231286;6,675305218;1,99E-10;;;;;
338,1;0,056068435;8,000646323;1,55E-05;35,45133645;0,031681175;56,46024865;1,16E-08;;;;;
338,37;1,049256108;87,97118592;0,000347277;6,900745297;0,019081567;4,059383143;4,41E-10;;;;;
338,64;4,893139005;93,31330657;5,96E-05;1,265367586;0,000423693;0,527701294;2,46E-12;;;;;
338,91;2,661711695;95,81543182;0,000132969;0,835889907;0,007363004;0,67946873;2,52E-12;;;;;
339,18;89,5781034;1,208051925;0,000462996;0,635505878;0,022865712;8,555011216;4,27E-09;;;;;
339,45;25,75861225;11,40648412;0,000697601;10,17982634;0,17830188;52,47607857;6,79E-08;;;;;
339,72;85,49023867;3,806493059;0,004693055;0,353294541;0,003901711;10,34137979;1,04E-09;;;;;
339,99;0,735223671;0,297061598;2,12E-05;59,91905809;22,04549199;17,00122005;0,001917522;;;;;
340,26;93,56657267;0,138942909;1,10E-05;0,054896285;0,004743591;6,234836206;1,37E-10;;;;;
340,53;0,028145485;2,254620194;1,46E-05;97,49248028;0,160248671;0,064492354;2,86E-07;;;;;
340,8;0,002613408;70,90219855;8,81E-07;23,27868938;0,005421783;5,811079219;1,86E-11;;;;;
341,07;0,103116711;5,695088953;6,02E-07;38,82061839;0,004503414;55,37667274;1,73E-10;;;;;
341,34;0,370813346;3,865074224;1,19E-06;46,01406729;0,005549822;49,74449573;4,50E-10;;;;;
341,61;0,265400531;10,8566761;6,17E-06;48,06353748;0,001682224;40,81270695;9,56E-10;;;;;
341,88;0,516135912;38,5198043;9,83E-05;27,82343064;0,004531445;33,13600518;6,05E-09;;;;;
342,15;3,422738612;72,59116173;0,000308895;2,48608198;0,000639049;21,49907351;2,25E-10;;;;;
342,42;71,06877565;21,25479281;0,000179144;0,411984604;0,002703026;7,261562347;1,18E-10;;;;;
342,69;67,61361957;26,92190707;0,000599357;0,181157247;0,001136829;5,281577632;1,35E-10;;;;;
342,96;0,12501195;96,6599528;0,000174806;1,75197979;0,000746888;1,462129609;3,84E-11;;;;;
343,23;0,00074855;11,10937728;9,79E-05;48,68582769;35,36468272;4,832925479;0,006342553;;;;;
343,5;0,001137981;49,99363422;5,68E-08;38,97739947;11,02290079;0,004929192;2,74E-06;;;;;
343,77;0,006135604;1,642465876;0,149719356;6,410262371;57,5859283;33,86686348;0,338631237;;;;;
344,04;5,12E-05;13,98951709;1,09E-08;73,57983589;0,655492535;11,77510545;3,28E-12;;;;;
344,31;2,14E-06;30,6173265;5,99E-11;66,22152925;0,581302959;2,579837292;1,80E-15;;;;;
344,58;0,000117738;43,56465714;7,26E-09;48,52284509;0,077015222;7,835362663;5,38E-14;;;;;
344,85;2,36E-05;1,352840289;6,68E-10;65,81199765;1,664810814;31,17033243;1,57E-13;;;;;
345,12;0,000144445;18,74245405;5,21E-10;66,30393267;0,090168865;14,8633033;7,81E-14;;;;;
345,39;2,70E-05;58,10863376;2,16E-10;38,63598406;0,103242428;3,152108938;3,75E-15;;;;;
345,66;2,380841554;52,0370276;0,74397451;20,62753115;21,52100781;2,548074129;0,141544602;;;;;
345,93;1,80E-06;87,65666485;1,83E-11;12,29078174;0,019609318;0,032941808;2,97E-12;;;;;
346,2;3,09E-07;97,64886498;2,24E-12;2,333548851;0,016685217;0,000905494;2,30E-13;;;;;
346,47;3,28E-07;98,58392469;1,70E-11;1,387548064;0,028032834;0,000495425;1,83E-12;;;;;
346,74;7,78E-06;99,80770944;5,93E-10;0,184702291;0,007205097;0,000374125;4,28E-11;;;;;
347,01;1,81E-05;99,83649253;2,13E-09;0,154946044;0,00817336;0,000371641;9,67E-11;;;;;
347,28;1,68E-05;99,97774959;1,09E-09;0,018155256;0,004056297;2,36E-05;1,61E-12;;;;;
347,55;1,01E-06;96,89258337;2,26E-12;3,080733493;0,026303716;0,000382597;1,56E-12;;;;;
347,82;2,81E-07;98,36850753;1,96E-12;1,626036413;0,005349901;0,000108709;2,52E-13;;;;;
348,09;4,85E-07;98,62398522;1,45E-12;1,368141011;0,007795365;7,41E-05;2,62E-13;;;;;
348,36;5,99E-07;98,66582751;9,81E-13;1,324494183;0,009612055;6,33E-05;3,22E-13;;;;;
348,63;1,64E-06;99,34319862;5,56E-12;0,650955473;0,005791349;4,72E-05;9,60E-13;;;;;
348,9;2,83E-06;99,34179783;1,87E-11;0,644033821;0,014111104;5,84E-05;3,19E-12;;;;;
349,17;2,49E-06;99,52023623;2,24E-11;0,45519595;0,024528844;3,79E-05;1,59E-12;;;;;
349,44;0,056588365;97,69782424;6,77E-05;0,915534142;1,305196714;0,024790483;3,72E-08;;;;;
349,71;0,004947087;99,8016119;9,17E-07;0,09973743;0,093484623;0,000216104;5,36E-10;;;;;
349,98;0,004888657;97,88141238;2,09E-06;0,648317199;1,461290376;0,004090621;1,38E-08;;;;;
350,25;7,20E-05;99,13238287;3,50E-10;0,717193075;0,150259014;9,55E-05;3,34E-11;;;;;
350,52;0,000126772;99,27545782;2,64E-10;0,494237693;0,230141696;3,80E-05;1,84E-11;;;;;
350,79;8,31E-05;99,17459498;1,57E-10;0,644616194;0,180667885;3,23E-05;1,43E-11;;;;;
351,06;8,56E-05;99,09989845;2,06E-10;0,681461266;0,218502359;5,01E-05;1,50E-11;;;;;
351,33;0,000171219;98,17681898;3,08E-10;1,21558884;0,607345103;7,55E-05;2,51E-11;;;;;
351,6;0,000140796;96,59367204;1,52E-10;2,07266584;1,333431806;9,51E-05;1,17E-11;;;;;
351,87;0,00012738;92,73140983;5,05E-11;3,703544882;3,564822141;9,73E-05;5,45E-12;;;;;
352,14;5,99E-05;96,12070918;3,90E-11;2,989815921;0,889323093;9,55E-05;6,39E-12;;;;;
352,41;7,77E-06;99,21243186;1,02E-11;0,65142926;0,136111894;1,76E-05;2,08E-13;;;;;
352,68;1,59E-06;97,35841155;2,90E-13;1,989116706;0,652465038;5,51E-06;1,88E-14;;;;;
352,95;3,70E-06;90,20342231;1,62E-13;7,99575001;1,800805889;1,52E-05;4,45E-14;;;;;
353,22;2,37E-06;89,70659498;1,69E-13;7,664743642;2,628644429;1,33E-05;4,38E-14;;;;;
353,49;1,51E-05;68,78054142;2,61E-13;21,36680782;9,852610528;2,60E-05;6,42E-14;;;;;
353,76;0,000166653;80,1085341;1,25E-11;9,956683812;9,934593584;2,29E-05;5,05E-13;;;;;
354,03;9,97E-06;99,04384028;5,45E-12;0,880932144;0,07520951;8,35E-06;1,50E-13;;;;;
354,3;4,69E-06;97,11192846;1,04E-10;2,764147148;0,123787473;0,000134322;1,58E-12;;;;;
354,57;0,000747849;96,07188082;1,30E-07;3,88499149;0,041914117;0,000467707;5,84E-12;;;;;
